wav_relpath,gt_emotion,gt_sensitivity,pred,score
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001649.wav,Hurt,슬프다,sad,0.9854
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001711.wav,Hurt,슬프다,sad,0.9205
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_000454.wav,Hurt,냉정하다,neutral,1.0
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001045.wav,Hurt,불행하다,sad,0.849
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001481.wav,Hurt,섭섭하다,neutral,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000179.wav,Hurt,고통스럽다,sad,1.0
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_000168.wav,Hurt,고통스럽다,angry,0.6648
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_001710.wav,Hurt,슬프다,surprised,0.9965
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_000712.wav,Hurt,매정하다,neutral,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000890.wav,Hurt,무관심하다,surprised,1.0
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001406.wav,Hurt,서럽다,sad,0.7147
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_000511.wav,Hurt,냉정하다,neutral,0.9983
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_001134.wav,Hurt,불행하다,sad,1.0
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_002000.wav,Hurt,쓰리다,sad,1.0
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001652.wav,Hurt,슬프다,fearful,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000510.wav,Hurt,냉정하다,sad,0.9456
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001933.wav,Hurt,쓰리다,disgusted,0.9997
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000720.wav,Hurt,못되다,surprised,0.9999
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_000913.wav,Hurt,밉다,surprised,0.9975
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001432.wav,Hurt,서럽다,neutral,1.0
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_000265.wav,Hurt,괴롭다,fearful,0.9989
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_000884.wav,Hurt,무관심하다,neutral,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_001385.wav,Hurt,서럽다,sad,1.0
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_000224.wav,Hurt,괴롭다,sad,0.8724
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000681.wav,Hurt,매정하다,surprised,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000902.wav,Hurt,밉다,surprised,0.9995
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_001102.wav,Hurt,불행하다,sad,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000457.wav,Hurt,냉정하다,neutral,0.8512
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_000742.wav,Hurt,못되다,happy,0.9988
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001040.wav,Hurt,불행하다,fearful,0.9896
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000392.wav,Hurt,괴롭다,sad,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_001037.wav,Hurt,불행하다,surprised,0.5756
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_000437.wav,Hurt,냉정하다,sad,0.9658
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001224.wav,Hurt,뼈아프다,happy,1.0
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001489.wav,Hurt,섭섭하다,neutral,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000869.wav,Hurt,무관심하다,sad,0.9999
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_000862.wav,Hurt,무관심하다,fearful,0.9973
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_001099.wav,Hurt,불행하다,surprised,0.9676
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001386.wav,Hurt,서럽다,fearful,1.0
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_001616.wav,Hurt,슬프다,sad,1.0
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_000047.wav,Hurt,고통스럽다,fearful,0.9885
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001470.wav,Embarrassed,아찔하다,fearful,0.9212
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001449.wav,Embarrassed,아찔하다,surprised,1.0
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001819.wav,Embarrassed,엉뚱하다,surprised,1.0
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001792.wav,Embarrassed,어리둥절하다,surprised,1.0
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001913.wav,Embarrassed,창피하다,fearful,0.7457
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000746.wav,Embarrassed,기막히다,surprised,0.9995
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000796.wav,Embarrassed,기막히다,surprised,1.0
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000313.wav,Embarrassed,곤란하다,surprised,0.704
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000645.wav,Embarrassed,급하다,fearful,0.5337
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000296.wav,Embarrassed,곤란하다,surprised,0.7267
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000685.wav,Embarrassed,급하다,surprised,1.0
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001917.wav,Embarrassed,창피하다,surprised,0.8592
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000515.wav,Embarrassed,곤란하다,surprised,0.9985
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001580.wav,Embarrassed,어리둥절하다,surprised,0.9668
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_001894.wav,Embarrassed,창피하다,surprised,1.0
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001014.wav,Embarrassed,난데없다,surprised,1.0
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_001646.wav,Embarrassed,어리둥절하다,surprised,1.0
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_000031.wav,Embarrassed,갑작스럽다,fearful,0.9339
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000738.wav,Embarrassed,기막히다,surprised,1.0
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001151.wav,Embarrassed,버겁다,angry,0.4918
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001710.wav,Embarrassed,어리둥절하다,surprised,0.9985
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001098.wav,Embarrassed,망하다,fearful,1.0
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001279.wav,Embarrassed,부끄럽다,angry,0.9991
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001070.wav,Embarrassed,남사스럽다,happy,0.9999
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000292.wav,Embarrassed,곤란하다,sad,0.9921
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001379.wav,Embarrassed,아찔하다,surprised,1.0
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001209.wav,Embarrassed,버겁다,surprised,1.0
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000369.wav,Embarrassed,곤란하다,angry,1.0
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_000685.wav,Embarrassed,급하다,happy,0.9853
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_001588.wav,Embarrassed,어리둥절하다,surprised,1.0
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000196.wav,Embarrassed,갑작스럽다,surprised,0.9911
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000649.wav,Embarrassed,급하다,angry,0.6592
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_000831.wav,Embarrassed,기막히다,surprised,0.9989
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000754.wav,Embarrassed,기막히다,surprised,1.0
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_000510.wav,Embarrassed,곤란하다,sad,0.974
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_000445.wav,Embarrassed,곤란하다,surprised,1.0
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_001344.wav,Embarrassed,아찔하다,surprised,1.0
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001923.wav,Embarrassed,창피하다,fearful,0.997
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000631.wav,Embarrassed,급하다,fearful,1.0
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000426.wav,Embarrassed,곤란하다,surprised,1.0
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001863.wav,Embarrassed,엉뚱하다,surprised,1.0
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000455.wav,Embarrassed,곤란하다,angry,1.0
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001901.wav,Embarrassed,창피하다,fearful,0.6707
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_000768.wav,Embarrassed,기막히다,surprised,1.0
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001348.wav,Embarrassed,아찔하다,fearful,0.9818
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001020.wav,Embarrassed,난데없다,surprised,1.0
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_000444.wav,Embarrassed,곤란하다,sad,0.9999
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_000657.wav,Embarrassed,급하다,surprised,0.9997
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001353.wav,Embarrassed,아찔하다,surprised,1.0
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000428.wav,Embarrassed,곤란하다,surprised,0.9983
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_000084.wav,Neutrality,담백하다,neutral,1.0
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_000893.wav,Neutrality,뚜렷하다,neutral,1.0
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_001383.wav,Neutrality,엄중하다,sad,0.9681
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001452.wav,Neutrality,엄중하다,happy,0.9969
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000605.wav,Neutrality,담백하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001124.wav,Neutrality,뚜렷하다,neutral,1.0
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_001523.wav,Neutrality,예사롭다,sad,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001032.wav,Neutrality,뚜렷하다,happy,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001775.wav,Neutrality,자세하다,happy,0.6324
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000449.wav,Neutrality,담백하다,neutral,0.999
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001381.wav,Neutrality,엄중하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000907.wav,Neutrality,뚜렷하다,happy,0.9985
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001518.wav,Neutrality,예사롭다,happy,0.9998
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000375.wav,Neutrality,담백하다,happy,1.0
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_001082.wav,Neutrality,뚜렷하다,sad,0.9981
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001444.wav,Neutrality,엄중하다,happy,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000081.wav,Neutrality,녹녹하다,surprised,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000056.wav,Neutrality,긴밀하다,happy,0.9921
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000245.wav,Neutrality,담백하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001686.wav,Neutrality,자세하다,neutral,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001283.wav,Neutrality,엄밀하다,neutral,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001659.wav,Neutrality,자세하다,neutral,0.6911
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000490.wav,Neutrality,담백하다,happy,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000150.wav,Neutrality,담백하다,neutral,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001245.wav,Neutrality,어렴풋하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001643.wav,Neutrality,자세하다,happy,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000310.wav,Neutrality,담백하다,happy,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001488.wav,Neutrality,엄중하다,neutral,0.8525
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000175.wav,Neutrality,담백하다,neutral,0.9999
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_000717.wav,Neutrality,담백하다,sad,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001184.wav,Neutrality,어렴풋하다,happy,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000529.wav,Neutrality,담백하다,happy,1.0
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_000092.wav,Neutrality,담백하다,neutral,1.0
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_001164.wav,Neutrality,어렴풋하다,sad,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001483.wav,Neutrality,엄중하다,neutral,0.9976
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001619.wav,Neutrality,예사롭다,happy,0.9708
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001820.wav,Neutrality,자세하다,happy,0.9999
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000864.wav,Neutrality,뚜렷하다,happy,0.9999
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001191.wav,Neutrality,어렴풋하다,happy,0.9035
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000526.wav,Neutrality,담백하다,happy,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001996.wav,Neutrality,자세하다,neutral,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000797.wav,Neutrality,담백하다,happy,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001080.wav,Neutrality,뚜렷하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000612.wav,Neutrality,담백하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000434.wav,Neutrality,담백하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000852.wav,Neutrality,뚜렷하다,happy,0.9339
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000710.wav,Neutrality,담백하다,happy,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001447.wav,Neutrality,엄중하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000002.wav,Neutrality,긴밀하다,happy,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001609.wav,Neutrality,예사롭다,neutral,0.5736
