wav_relpath,gt_emotion,gt_sensitivity,pred,score
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000578.wav,Hurt,냉정하다,happy,0.9996
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001649.wav,Hurt,슬프다,happy,0.9666
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001711.wav,Hurt,슬프다,neutral,0.9516
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_000454.wav,Hurt,냉정하다,neutral,0.9974
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001045.wav,Hurt,불행하다,neutral,1.0
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001481.wav,Hurt,섭섭하다,neutral,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000179.wav,Hurt,고통스럽다,sad,0.9959
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_000168.wav,Hurt,고통스럽다,neutral,1.0
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_001710.wav,Hurt,슬프다,surprised,1.0
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_000712.wav,Hurt,매정하다,neutral,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000890.wav,Hurt,무관심하다,surprised,1.0
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001406.wav,Hurt,서럽다,happy,0.9439
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_000511.wav,Hurt,냉정하다,neutral,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_001134.wav,Hurt,불행하다,sad,0.9998
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_002000.wav,Hurt,쓰리다,sad,0.9446
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001652.wav,Hurt,슬프다,happy,0.8962
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000510.wav,Hurt,냉정하다,happy,0.9838
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001933.wav,Hurt,쓰리다,sad,0.9991
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000720.wav,Hurt,못되다,surprised,0.921
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_000913.wav,Hurt,밉다,surprised,0.6799
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001432.wav,Hurt,서럽다,neutral,1.0
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_000265.wav,Hurt,괴롭다,fearful,1.0
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_000884.wav,Hurt,무관심하다,neutral,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_001385.wav,Hurt,서럽다,sad,0.9989
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_000224.wav,Hurt,괴롭다,sad,0.9806
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000681.wav,Hurt,매정하다,surprised,0.9997
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000902.wav,Hurt,밉다,happy,0.448
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_001102.wav,Hurt,불행하다,neutral,0.9996
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000457.wav,Hurt,냉정하다,surprised,0.9999
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_000742.wav,Hurt,못되다,neutral,0.9999
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001040.wav,Hurt,불행하다,neutral,0.3795
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000392.wav,Hurt,괴롭다,sad,0.9626
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_001037.wav,Hurt,불행하다,surprised,1.0
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_000437.wav,Hurt,냉정하다,angry,0.9999
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001224.wav,Hurt,뼈아프다,neutral,1.0
5.상처/0021_G1A3E5S0C0_GTE/0021_G1A3E5S0C0_GTE_001489.wav,Hurt,섭섭하다,neutral,1.0
5.상처/0014_G2A3E5S0C0_ASH/0014_G2A3E5S0C0_ASH_000869.wav,Hurt,무관심하다,surprised,0.7488
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_000862.wav,Hurt,무관심하다,happy,0.7272
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_001099.wav,Hurt,불행하다,surprised,0.9801
5.상처/0005_G1A3E5S0C0_LJB/0005_G1A3E5S0C0_LJB_001386.wav,Hurt,서럽다,surprised,0.9517
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_001616.wav,Hurt,슬프다,sad,0.4362
5.상처/0026_G2A3E5S0C0_JSH/0026_G2A3E5S0C0_JSH_000047.wav,Hurt,고통스럽다,sad,0.9334
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001470.wav,Embarrassed,아찔하다,fearful,0.9599
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001449.wav,Embarrassed,아찔하다,surprised,0.9999
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001819.wav,Embarrassed,엉뚱하다,surprised,0.9999
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001792.wav,Embarrassed,어리둥절하다,surprised,1.0
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001913.wav,Embarrassed,창피하다,fearful,0.993
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000746.wav,Embarrassed,기막히다,surprised,0.9102
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000796.wav,Embarrassed,기막히다,happy,0.998
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000313.wav,Embarrassed,곤란하다,surprised,0.5383
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000645.wav,Embarrassed,급하다,fearful,0.9992
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000296.wav,Embarrassed,곤란하다,fearful,0.995
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000685.wav,Embarrassed,급하다,surprised,0.6724
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001917.wav,Embarrassed,창피하다,fearful,0.9602
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000515.wav,Embarrassed,곤란하다,happy,0.9882
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001580.wav,Embarrassed,어리둥절하다,surprised,0.9637
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_001894.wav,Embarrassed,창피하다,surprised,0.5611
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001014.wav,Embarrassed,난데없다,surprised,1.0
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_001646.wav,Embarrassed,어리둥절하다,surprised,0.9977
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_000031.wav,Embarrassed,갑작스럽다,fearful,0.999
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000738.wav,Embarrassed,기막히다,surprised,0.9623
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001151.wav,Embarrassed,버겁다,surprised,0.9621
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001710.wav,Embarrassed,어리둥절하다,surprised,0.9998
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001098.wav,Embarrassed,망하다,fearful,1.0
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001279.wav,Embarrassed,부끄럽다,fearful,0.9656
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001070.wav,Embarrassed,남사스럽다,surprised,0.6655
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000292.wav,Embarrassed,곤란하다,fearful,0.8968
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001379.wav,Embarrassed,아찔하다,surprised,1.0
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001209.wav,Embarrassed,버겁다,surprised,0.9988
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000369.wav,Embarrassed,곤란하다,angry,0.9956
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_000685.wav,Embarrassed,급하다,sad,0.6473
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_001588.wav,Embarrassed,어리둥절하다,surprised,0.9742
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000196.wav,Embarrassed,갑작스럽다,fearful,1.0
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000649.wav,Embarrassed,급하다,angry,0.5629
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_000831.wav,Embarrassed,기막히다,surprised,0.9998
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000754.wav,Embarrassed,기막히다,surprised,1.0
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_000510.wav,Embarrassed,곤란하다,surprised,0.5153
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_000445.wav,Embarrassed,곤란하다,surprised,0.9991
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_001344.wav,Embarrassed,아찔하다,surprised,0.9969
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001923.wav,Embarrassed,창피하다,fearful,0.9973
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000631.wav,Embarrassed,급하다,fearful,0.9999
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000426.wav,Embarrassed,곤란하다,surprised,0.9996
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_001863.wav,Embarrassed,엉뚱하다,surprised,0.6379
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_000455.wav,Embarrassed,곤란하다,angry,0.9996
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001901.wav,Embarrassed,창피하다,surprised,0.9134
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_000768.wav,Embarrassed,기막히다,surprised,0.9987
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001348.wav,Embarrassed,아찔하다,surprised,0.9912
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_001020.wav,Embarrassed,난데없다,surprised,1.0
6.당황/0033_G2A3E6S0C0_KMA/0033_G2A3E6S0C0_KMA_000444.wav,Embarrassed,곤란하다,surprised,0.9995
6.당황/0001_G1A3E6S0C0_PSB/0001_G1A3E6S0C0_PSB_000657.wav,Embarrassed,급하다,surprised,0.9562
6.당황/0020_G2A4E6S0C0_HGW/0020_G2A4E6S0C0_HGW_001353.wav,Embarrassed,아찔하다,surprised,0.8663
6.당황/0006_G1A3E6S0C0_LHJ/0006_G1A3E6S0C0_LHJ_000428.wav,Embarrassed,곤란하다,fearful,0.7783
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_000084.wav,Neutrality,담백하다,neutral,1.0
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_000893.wav,Neutrality,뚜렷하다,happy,0.9971
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_001383.wav,Neutrality,엄중하다,happy,0.6715
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001452.wav,Neutrality,엄중하다,happy,0.893
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000605.wav,Neutrality,담백하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001124.wav,Neutrality,뚜렷하다,neutral,0.9947
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_001523.wav,Neutrality,예사롭다,neutral,0.9904
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001032.wav,Neutrality,뚜렷하다,neutral,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001775.wav,Neutrality,자세하다,neutral,0.9882
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000449.wav,Neutrality,담백하다,neutral,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001381.wav,Neutrality,엄중하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000907.wav,Neutrality,뚜렷하다,happy,0.9999
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001518.wav,Neutrality,예사롭다,surprised,0.885
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000375.wav,Neutrality,담백하다,happy,0.9996
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_001082.wav,Neutrality,뚜렷하다,sad,0.9723
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001444.wav,Neutrality,엄중하다,neutral,0.9486
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000081.wav,Neutrality,녹녹하다,surprised,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000056.wav,Neutrality,긴밀하다,neutral,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000245.wav,Neutrality,담백하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001686.wav,Neutrality,자세하다,neutral,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001283.wav,Neutrality,엄밀하다,neutral,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001659.wav,Neutrality,자세하다,happy,0.8428
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000490.wav,Neutrality,담백하다,happy,0.9988
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000150.wav,Neutrality,담백하다,happy,0.9927
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001245.wav,Neutrality,어렴풋하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_001643.wav,Neutrality,자세하다,neutral,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000310.wav,Neutrality,담백하다,happy,0.9999
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001488.wav,Neutrality,엄중하다,neutral,0.9822
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000175.wav,Neutrality,담백하다,neutral,1.0
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_000717.wav,Neutrality,담백하다,neutral,0.5576
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001184.wav,Neutrality,어렴풋하다,happy,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000529.wav,Neutrality,담백하다,happy,0.9998
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_000092.wav,Neutrality,담백하다,neutral,1.0
7.중립/0028_G2A3E7S0C0_KJS/0028_G2A3E7S0C0_KJS_001164.wav,Neutrality,어렴풋하다,sad,0.8019
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001483.wav,Neutrality,엄중하다,happy,0.9568
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001619.wav,Neutrality,예사롭다,surprised,0.6634
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001820.wav,Neutrality,자세하다,happy,0.9817
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000864.wav,Neutrality,뚜렷하다,happy,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001191.wav,Neutrality,어렴풋하다,neutral,0.6215
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_000526.wav,Neutrality,담백하다,happy,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001996.wav,Neutrality,자세하다,neutral,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000797.wav,Neutrality,담백하다,happy,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_001080.wav,Neutrality,뚜렷하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000612.wav,Neutrality,담백하다,neutral,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000434.wav,Neutrality,담백하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000852.wav,Neutrality,뚜렷하다,neutral,1.0
7.중립/0007_G1A4E7S0C0_JYS/0007_G1A4E7S0C0_JYS_000710.wav,Neutrality,담백하다,happy,1.0
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001447.wav,Neutrality,엄중하다,happy,1.0
7.중립/0009_G1A3E7S0C0_JYW/0009_G1A3E7S0C0_JYW_000002.wav,Neutrality,긴밀하다,neutral,0.9984
7.중립/0044_G2A5E7S0C0_KTH/0044_G2A5E7S0C0_KTH_001609.wav,Neutrality,예사롭다,neutral,0.9074
